GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS_CORREGIMIENTO_VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION_DE_LA_VICTIMA,CLASE_DE_SINIESTRO,LESIONADO,HOMICIDIOS,CLINICA,SITIO,CLASE_DE_VEHICULO,MARCA,MATRICULA,TIPO_DE_SERVICIO,EMPRESA, , .1
DAÑOS,03/08/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,7_DOMINGO,AEROPUERTO,AEROPUERTO,RURAL,TECNICO,3.54478,-76.38458,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,RENAULT,BOGOTA,PARTICULAR,NO APLICA,,
DAÑOS,03/08/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,7_DOMINGO,AEROPUERTO,AEROPUERTO,RURAL,TECNICO,3.54478,-76.38458,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PEREIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/04/2020 12:00:00 AM,2020,1899-12-31T23:00:00.000,NOCHE,3_MIERCOLES,AMERICAS,CARRERA 24 CALLE 14-15,URBANA,TECNICO,3.51383,-76.29588,INVADIR CARRIL,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,HONDA,MIRANDA,PARTICULAR,NO APLICA,,
HERIDOS,03/04/2020 12:00:00 AM,2020,1899-12-31T23:00:00.000,NOCHE,3_MIERCOLES,AMERICAS,CARRERA 24 CALLE 14-15,URBANA,TECNICO,3.51383,-76.29588,INVADIR CARRIL,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,BAJAJ,CHOCO,PARTICULAR,NO APLICA,,
HERIDOS,03/05/2020 12:00:00 AM,2020,1899-12-31T21:45:00.000,NOCHE,4_JUEVES,LAS FLORES,CALLE 30 CARRERA 4,URBANA,TECNICO,3.52275,-76.28009,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,HERO,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,03/05/2020 12:00:00 AM,2020,1899-12-31T21:45:00.000,NOCHE,4_JUEVES,LAS FLORES,CALLE 30 CARRERA 4,URBANA,TECNICO,3.52275,-76.28009,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,SUZUKI,PEREIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/10/2020 12:00:00 AM,2020,1899-12-31T06:40:00.000,MAÑANA,7_DOMINGO,SAMANES,CALLE 47 CARRERA 28,URBANA,TECNICO,3.54219,-76.29663,PASAR SEMAFORO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,KIMCO,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/10/2020 12:00:00 AM,2020,1899-12-31T06:40:00.000,MAÑANA,7_DOMINGO,SAMANES,CALLE 47 CARRERA 28,URBANA,TECNICO,3.54219,-76.29663,PASAR SEMAFORO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,AKT,CALI,PARTICULAR,NO APLICA,,
DAÑOS,03/10/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,2_MARTES,DANUBIO,CARRERA 19 CALLE 32,URBANA,TECNICO,3.52777,-76.29026,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,03/10/2020 12:00:00 AM,2020,1899-12-31T09:30:00.000,MAÑANA,2_MARTES,DANUBIO,CARRERA 19 CALLE 32,URBANA,TECNICO,3.52777,-76.29026,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/10/2020 12:00:00 AM,2020,1899-12-31T05:00:00.000,MADRUGADA,2_MARTES,NUEVO,CARRERA 31 CALLE 22,URBANA,TECNICO,3.52062,-76.30281,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,NO APLICA,,
DAÑOS,03/10/2020 12:00:00 AM,2020,1899-12-31T05:00:00.000,MADRUGADA,2_MARTES,NUEVO,CARRERA 31 CALLE 22,URBANA,TECNICO,3.52062,-76.30281,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
DAÑOS,03/08/2020 12:00:00 AM,2020,1899-12-31T17:15:00.000,TARDE,7_DOMINGO,DANUBIO,CALLE 33 CARRERA 19,URBANA,TECNICO,3.52932,-76.29047,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/08/2020 12:00:00 AM,2020,1899-12-31T17:15:00.000,TARDE,7_DOMINGO,DANUBIO,CALLE 33 CARRERA 19,URBANA,TECNICO,3.52932,-76.29047,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,KIMCO,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/08/2020 12:00:00 AM,2020,1899-12-31T17:15:00.000,TARDE,7_DOMINGO,DANUBIO,CALLE 33 CARRERA 19,URBANA,TECNICO,3.52932,-76.29047,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,YAMAHA,CANDELARIA,PARTICULAR,NO APLICA,,
DAÑOS,03/08/2020 12:00:00 AM,2020,1899-12-31T17:15:00.000,TARDE,7_DOMINGO,CENTRO,CALLE 32 CARRERA 32,URBANA,TECNICO,3.52833,-76.29448,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/08/2020 12:00:00 AM,2020,1899-12-31T17:15:00.000,TARDE,7_DOMINGO,URIBE,CALLE 32 CARRERA 32,URBANA,TECNICO,3.52833,-76.29448,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,03/08/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,7_DOMINGO,VIA TIENDA NUEVA -TABLONES,KM 10+ 400 MTS,URBANA,TECNICO,3.57526,-76.2131,PERDIDA DE CONTRO,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,MAZDA,PEREIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/08/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,7_DOMINGO,VIA TIENDA NUEVA -TABLONES,KM 10+ 400 MTS,URBANA,TECNICO,3.57526,-76.2131,PERDIDA DE CONTRO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,03/08/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,7_DOMINGO,VIA TIENDA NUEVA -TABLONES,KM 10+ 400 MTS,URBANA,TECNICO,3.57526,-76.2131,PERDIDA DE CONTRO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,03/08/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,7_DOMINGO,CENTRO,CALLE 29 CARRERA32,URBANA,TECNICO,3.52658,-76.30257,PASAR SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUSETA,IVECO,PALMIRA,PUBLICO,TUPAL,,
HERIDOS,03/08/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,7_DOMINGO,CENTRO,CALLE 29 CARRERA32,URBANA,TECNICO,3.52658,-76.30257,PASAR SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,BOGOTA,PARTICULAR,NO APLICA,,
DAÑOS,03/09/2020 12:00:00 AM,2020,1899-12-31T17:30:00.000,TARDE,1_LUNES,ZAMORANO,CARRERA 31E CALLE 65,URBANA,TECNICO,3.55434,-76.29984,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/09/2020 12:00:00 AM,2020,1899-12-31T17:30:00.000,TARDE,1_LUNES,ZAMORANO,CARRERA 31E CALLE 65,URBANA,TECNICO,3.55434,-76.29984,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,AUTECO,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,03/09/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,1_LUNES,SANTA RITA,CARRERA 27 CALLE 38,URBANA,TECNICO,3.53467,-76.29674,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/09/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,1_LUNES,SANTA RITA,CARRERA 27 CALLE 38,URBANA,TECNICO,3.53467,-76.29674,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,HYUNDAI,CALI,PARTICULAR,NO APLICA,,
HERIDOS,03/09/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,1_LUNES,SANTA RITA,CARRERA 27 CALLE 38,URBANA,TECNICO,3.53467,-76.29674,DESOBEDECER SEÑALES DE PARE,CICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,,
HERIDOS,03/10/2020 12:00:00 AM,2020,1899-12-31T14:00:00.000,TARDE,2_MARTES,SAN PEDRO,CALLE 41 CARRERA 18,URBANA,TECNICO,3.53642,-76.28978,DESOBEDECER SEÑALES DE PARE,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/10/2020 12:00:00 AM,2020,1899-12-31T14:00:00.000,TARDE,2_MARTES,SAN PEDRO,CALLE 41 CARRERA 18,URBANA,TECNICO,3.53642,-76.28978,DESOBEDECER SEÑALES DE PARE,MOTOCICLISTA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/10/2020 12:00:00 AM,2020,1899-12-31T20:10:00.000,NOCHE,2_MARTES,DANUBIO,CARRERA 20 CALLE 34,URBANA,TECNICO,3.53023,-76.29166,DESOBEDECER SEÑALES DE PARE,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,03/10/2020 12:00:00 AM,2020,1899-12-31T20:10:00.000,NOCHE,2_MARTES,DANUBIO,CARRERA 20 CALLE 34,URBANA,TECNICO,3.53023,-76.29166,DESOBEDECER SEÑALES DE PARE,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
DAÑOS,03/11/2020 12:00:00 AM,2020,1899-12-31T11:00:00.000,MAÑANA,3_MIERCOLES,VIA PALMIRA TIENDA NUEVA,KM 7 + 800 MTS,RURAL,TECNICO,3.56607,-76.22896,IMPERICIA EN EL MANEJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
DAÑOS,03/11/2020 12:00:00 AM,2020,1899-12-31T10:00:00.000,MAÑANA,3_MIERCOLES,ESTONIA,CALLE 47 CARRERA 30,URBANA,TECNICO,3.54216,-76.29817,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/11/2020 12:00:00 AM,2020,1899-12-31T10:00:00.000,MAÑANA,3_MIERCOLES,ESTONIA,CALLE 47 CARRERA 30,URBANA,TECNICO,3.54216,-76.29817,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUSETA,IVECO,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/12/2020 12:00:00 AM,2020,1899-12-31T09:00:00.000,MAÑANA,4_JUEVES,VIA PALMIRA TIENDA NUEVA,KM 9,RURAL,TECNICO,3.57135,-76.21841,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,MERCEDES,GUACARI,PARTICULAR,NO APLICA,,
DAÑOS,03/12/2020 12:00:00 AM,2020,1899-12-31T09:00:00.000,MAÑANA,4_JUEVES,VIA PALMIRA TIENDA NUEVA,KM 9,RURAL,TECNICO,3.57135,-76.21841,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,MAZDA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,03/12/2020 12:00:00 AM,2020,1899-12-31T10:00:00.000,MAÑANA,4_JUEVES,ESTONIA,CALLE 42 CARRERA 31,URBANA,TECNICO,3.53836,-76.30014,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
DAÑOS,03/12/2020 12:00:00 AM,2020,1899-12-31T10:00:00.000,MAÑANA,4_JUEVES,ESTONIA,CALLE 42 CARRERA 31,URBANA,TECNICO,3.53836,-76.30014,ARRANCAR SIN PRECAUCION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,VOLQUETA,CHEVROLET,PRADERA,PARTICULAR,NO APLICA,,
DAÑOS,03/10/2020 12:00:00 AM,2020,1899-12-31T10:15:00.000,MAÑANA,2_MARTES,VIA PRIVADA,INGENIO MANUELITA,RURAL,TECNICO,3.58046,-76.29434,REVERSO IMPRUDENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,RENAULT,CALI,PARTICULAR,NO APLICA,,
DAÑOS,03/10/2020 12:00:00 AM,2020,1899-12-31T10:15:00.000,MAÑANA,2_MARTES,VIA PRIVADA,INGENIO MANUELITA,RURAL,TECNICO,3.58046,-76.29434,REVERSO IMPRUDENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,TRACTO CAMION,KENWORTH,CUNDINAMARCA,PUBLICO,NO APLICA,,
DAÑOS,03/12/2020 12:00:00 AM,2020,1899-12-31T17:00:00.000,TARDE,2_MARTES,SANTA BARBARA,CARRERA 42 CALLE 25,URBANA,TECNICO,3.52338,-76.31232,ADELANTAR EN ZONA PROHIBIDA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,KIA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,03/12/2020 12:00:00 AM,2020,1899-12-31T17:00:00.000,TARDE,2_MARTES,SANTA BARBARA,CARRERA 42 CALLE 25,URBANA,TECNICO,3.52338,-76.31232,ADELANTAR EN ZONA PROHIBIDA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,RENAULT,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/11/2020 12:00:00 AM,2020,1899-12-31T11:30:00.000,MAÑANA,3_MIERCOLES,AMERICAS,CALLE 16 CARRERA 25,URBANA,TECNICO,3.51481,-76.29796,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/11/2020 12:00:00 AM,2020,1899-12-31T11:30:00.000,MAÑANA,3_MIERCOLES,AMERICAS,CALLE 16 CARRERA 25,URBANA,TECNICO,3.51481,-76.29796,DESOBEDECER SEÑALES DE PARE,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,BAJAJ,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,03/14/2020 12:00:00 AM,2020,1899-12-31T17:25:00.000,TARDE,6_SABADO,AMERICAS,CARRERA 28 CALLE 14,URBANA,TECNICO,3.51326,-76.30106,TRANSITAR EN CONTRAVIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMPERO,DAIHATSU,CALI,PARTICULAR,NO APLICA,,
HERIDOS,03/14/2020 12:00:00 AM,2020,1899-12-31T17:25:00.000,TARDE,6_SABADO,AMERICAS,CARRERA 28 CALLE 14,URBANA,TECNICO,3.51326,-76.30106,TRANSITAR EN CONTRAVIA,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/15/2020 12:00:00 AM,2020,1899-12-31T11:40:00.000,MAÑANA,7_DOMINGO,COLOMBINA,CALLE 28 CARRERA 17,URBANA,TECNICO,3.52421,-76.28983,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/15/2020 12:00:00 AM,2020,1899-12-31T11:40:00.000,MAÑANA,7_DOMINGO,COLOMBINA,CALLE 28 CARRERA 17,URBANA,TECNICO,3.52421,-76.28983,DESOBEDECER SEÑALES DE PARE,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,BAJAJ,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,03/15/2020 12:00:00 AM,2020,1899-12-31T12:30:00.000,TARDE,7_DOMINGO,NUEVO,CARRERA 31 CALLE 20,URBANA,TECNICO,3.51892,-76.30311,DESOBEDECER SEÑALES DE PARE,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,TVS,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,03/15/2020 12:00:00 AM,2020,1899-12-31T12:30:00.000,TARDE,7_DOMINGO,NUEVO,CARRERA 31 CALLE 20,URBANA,TECNICO,3.51892,-76.30311,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,MANIZALES,PARTICULAR,NO APLICA,,
DAÑOS,03/12/2020 12:00:00 AM,2020,1899-12-31T15:00:00.000,TARDE,4_JUEVES,CENTRO POBLADO ROZO,AVENIDAD 9 18-149,URBANA,TECNICO,3.61513,-76.38638,NO SABER MANIOBRAR ANTE UNA SITUCION DE PELIGRO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,VOLQUETA,DODGE,MOSQUERA,PARTICULAR,NO APLICA,,
DAÑOS,03/12/2020 12:00:00 AM,2020,1899-12-31T15:00:00.000,TARDE,4_JUEVES,CENTRO POBLADO ROZO,AVENIDAD 9 18-149,URBANA,TECNICO,3.61513,-76.38638,NO SABER MANIOBRAR ANTE UNA SITUCION DE PELIGRO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMION,JAC,COTA,PUBLICO,NO APLICA,,
HERIDOS,03/12/2020 12:00:00 AM,2020,1899-12-31T15:10:00.000,TARDE,4_JUEVES,COLOMBIA,CALLE 32A CARRERA 33,URBANA,TECNICO,3.52951,-76.30315,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,03/12/2020 12:00:00 AM,2020,1899-12-31T15:10:00.000,TARDE,4_JUEVES,COLOMBIA,CALLE 32A CARRERA 33,URBANA,TECNICO,3.52951,-76.30315,NO RESPETAR PRELACION,CICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA,,
HERIDOS,03/12/2020 12:00:00 AM,2020,1899-12-31T17:55:00.000,TARDE,4_JUEVES,CAMPESTRE,CALLE 42 CARRERA 1-61,URBANA,TECNICO,3.53661,-76.27779,NO SABER MANIOBRAR ANTE UNA SITUCION DE PELIGRO,MOTOCICLISTA,CHOQUE OBJETO FIJO,1,NO APLICA,PALMA,NO APLICA,MOTO,YAMAHA,CALI,PARTICULAR,NO APLICA,,
HERIDOS,03/12/2020 12:00:00 AM,2020,1899-12-31T17:55:00.000,TARDE,4_JUEVES,CAMPESTRE,CALLE 42 CARRERA 1-61,URBANA,TECNICO,3.53661,-76.27779,NO SABER MANIOBRAR ANTE UNA SITUCION DE PELIGRO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE OBJETO FIJO,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,03/13/2020 12:00:00 AM,2020,1899-12-31T17:55:00.000,TARDE,5_VIERNES,SANTA TERESITA,CALLE 47 CARRERA42,URBANA,TECNICO,3.54218,-76.31313,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/13/2020 12:00:00 AM,2020,1899-12-31T17:55:00.000,TARDE,5_VIERNES,SANTA TERESITA,CALLE 47 CARRERA42,URBANA,TECNICO,3.54218,-76.31313,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,03/13/2020 12:00:00 AM,2020,1899-12-31T15:40:00.000,TARDE,5_VIERNES,INDUSTRIAL,CALLE 42 CARRERA 34B-01,URBANA,TECNICO,3.53861,-76.30272,PERDIDA DE CONTRO,CONDUCTOR,CHOQUE OBJETO FIJO,1,NO APLICA,PALMA,NO APLICA,CAMION,JAC,COTA,PUBLICO,NO APLICA,,
HERIDOS,03/15/2020 12:00:00 AM,2020,1899-12-31T20:15:00.000,NOCHE,7_DOMINGO,MUINICIPAL,CARRERA 1 CALLE 31-08,URBANA,TECNICO,3.53861,-76.30272,CRUZAR SIN OBSERVAR,NO APLICA,ATROPELLO,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,PALMERAS,,
HERIDOS,03/15/2020 12:00:00 AM,2020,1899-12-31T20:15:00.000,NOCHE,7_DOMINGO,MUINICIPAL,CARRERA 1 CALLE 31-08,URBANA,TECNICO,3.52522,-76.27811,CRUZAR SIN OBSERVAR,PEATON,ATROPELLO,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,03/13/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,5_VIERNES,PRADO,CALLE 43 CARRERA 43,URBANA,TECNICO,3.53924,-76.31482,NO RESPETAR PRELACION,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,VICTORY,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,03/13/2020 12:00:00 AM,2020,1899-12-31T15:30:00.000,TARDE,5_VIERNES,PRADO,CALLE 43 CARRERA 43,URBANA,TECNICO,3.53924,-76.31482,NO RESPETAR PRELACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,HONDA,ROLDANILLO,PARTICULAR,NO APLICA,,
HERIDOS,03/16/2020 12:00:00 AM,2020,1899-12-31T08:40:00.000,MAÑANA,1_LUNES,COLOMBINA,CARRERA 21 CALLE 30,URBANA,TECNICO,3.52528,-76.29317,DESOBEDECER SEÑALES DE PARE,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,03/16/2020 12:00:00 AM,2020,1899-12-31T08:40:00.000,MAÑANA,1_LUNES,COLOMBINA,CARRERA 21 CALLE 30,URBANA,TECNICO,3.52528,-76.29317,DESOBEDECER SEÑALES DE PARE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
HERIDOS,03/16/2020 12:00:00 AM,2020,1899-12-31T08:40:00.000,MAÑANA,1_LUNES,COLOMBINA,CARRERA 21 CALLE 30,URBANA,TECNICO,3.52528,-76.29317,DESOBEDECER SEÑALES DE PARE,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
DAÑOS,03/16/2020 12:00:00 AM,2020,1899-12-31T08:10:00.000,MAÑANA,1_LUNES,SANTA ISABEL,CARRERA 28 CALLE 45,URBANA,TECNICO,3.54041,-76.29695,ADELANTAR CERRANDO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,PALMIRA,PUBLICO,NO APLICA,,
DAÑOS,03/16/2020 12:00:00 AM,2020,1899-12-31T08:10:00.000,MAÑANA,1_LUNES,SANTA ISABEL,CARRERA 28 CALLE 45,URBANA,TECNICO,3.54041,-76.29695,ADELANTAR CERRANDO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,BUSETA,IVECO,PALMIRA,PUBLICO,TUPAL,,
HERIDOS,03/13/2020 12:00:00 AM,2020,1899-12-31T13:20:00.000,TARDE,5_VIERNES,CENTRO,CARRERA 25 CALLE 32A,URBANA,TECNICO,3.52911,-76.29601,DESOBEDECER SEÑALES DE PARE,MOTOCICLISTA,CHOQUE,1,NO APLICA,FRACTURAS,NO APLICA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA,,
